,Year,Month,Day,Hour,Minute,Second,Bottom.depth..m.,Consecutive.Station.number,prDM..Pressure..Digiquartz..db.,depSM..Depth..salt.water..m.,t090C..Temperature..ITS.90..deg.C..,t190C..Temperature..2..ITS.90..deg.C..,c0S.m..Conductivity..S.m.,c1S.m..Conductivity..2..S.m..,v0..Voltage.0,v1..Voltage.1,v2..Voltage.2,v3..Voltage.3,v4..Voltage.4,v5..Voltage.5,v6..Voltage.6,v7..Voltage70,altM..Altimeter..m.,CStarAt0..Beam.Attenuation..WET.Labs.C.Star..1.m.,CStarTr0..Beam.Transmission..WET.Labs.C.Star,flECO.AFL..Fluorescence..WET.Labs.ECO.AFL.FL..mg.m.3.,sbox0Mm.Kg..Oxygen..SBE.43..umol.kg.,sbox1Mm.Kg..Oxygen..SBE.43..2..umol.kg..,par..PAR.Irradiance..Biospherical.Licor,latitude..Latitude..deg.,longitude..Longitude..deg.,sal00..Salinity..Practical..PSU.,sal11..Salinity..Practical..2..PSU.,sigma.t00..Density..sigma.t..kg.m.3.,sigma.t11..Density..2..sigma.t..kg.m.3..,flag..flag,project,C0mS.cm,C1mS.cm,HLY1702.CTD.Station,Cast,Bottle
0.098611111,2017,8,7,5,51,58,51,2,30,29.698,4.1758,4.1773,3.083052,3.083248,2.5119,2.7329,0.0606,0.2962,4.3371,0,1.0648,0.7931,21.3,0.336,91.951,0.0682,292.658,292.681,0.47,67.78364,-168.60461,32.762,32.7628,25.9889,25.9891,0,AMBON,NA,NA,NA,NA,NA
0.099305556,2017,8,7,5,51,58,51,2,31,30.688,4.1312,4.1316,3.079033,3.079099,2.4829,2.6997,0.0473,0.2953,4.3021,0,1.0185,0.745,20.37,0.368,91.208,0.0364,289.851,285.625,0.411,67.78364,-168.60462,32.7588,32.7591,25.9908,25.9907,0,AMBON,NA,NA,NA,NA,NA
0.1,2017,8,7,5,51,58,51,2,32,31.678,4.0996,4.0996,3.076333,3.076375,2.4564,2.6677,0.0477,0.2964,4.2466,0,0.9647,0.6929,19.29,0.42,90.031,0.0367,287.758,283.843,0.354,67.78364,-168.60462,32.758,32.7585,25.9934,25.9935,0,AMBON,NA,NA,NA,NA,NA
0.100694444,2017,8,7,5,51,58,51,2,33,32.668,4.0774,4.0771,3.074384,3.0744,2.4363,2.6423,0.0491,0.2973,4.1868,0,0.9166,0.6388,18.33,0.477,88.764,0.04,285.621,281.776,0.302,67.78364,-168.60464,32.7567,32.7572,25.9945,25.9946,0,AMBON,NA,NA,NA,NA,NA
0.101388889,2017,8,7,5,51,58,51,2,34,33.658,4.0374,4.0364,3.071037,3.070994,2.4215,2.6223,0.0482,0.2969,4.1623,0,0.8656,0.5788,17.31,0.5,88.245,0.038,284.45,280.491,0.251,67.78362,-168.60465,32.7567,32.7572,25.9985,25.9987,0,AMBON,NA,NA,NA,NA,NA
0.102083333,2017,8,7,5,51,58,51,2,35,34.647,4.0149,4.0144,3.069335,3.069343,2.4061,2.6013,0.0474,0.2966,4.0561,0,0.8136,0.5193,16.27,0.604,85.994,0.0362,282.699,278.581,0.207,67.78362,-168.60466,32.7586,32.7592,26.0023,26.0025,0,AMBON,NA,NA,NA,NA,NA
0.102777778,2017,8,7,5,51,58,51,2,36,35.637,4.0057,4.0041,3.068621,3.06853,2.3997,2.5892,0.0483,0.2962,4.0227,0,0.7664,0.4583,15.33,0.637,85.285,0.0382,283.093,278.763,0.168,67.78362,-168.60466,32.7588,32.7593,26.0034,26.0036,0,AMBON,NA,NA,NA,NA,NA
0.103472222,2017,8,7,5,51,58,51,2,37,36.627,3.9722,3.97,3.065735,3.065583,2.3954,2.5815,0.0474,0.2955,4.0248,0,0.7168,0.3966,14.34,0.635,85.33,0.0361,283.366,279.835,0.133,67.78362,-168.60466,32.7577,32.7582,26.0058,26.006,0,AMBON,NA,NA,NA,NA,NA
0.104166667,2017,8,7,5,51,58,51,2,38,37.617,3.9582,3.9581,3.064645,3.064689,2.3888,2.5747,0.051,0.2952,4.056,0,0.6636,0.3392,13.27,0.604,85.992,0.0448,282.238,280.115,0.105,67.78362,-168.60467,32.7583,32.7589,26.0076,26.0078,0,AMBON,NA,NA,NA,NA,NA
0.104861111,2017,8,7,5,51,58,51,2,39,38.607,3.9551,3.9543,3.064439,3.06443,2.3798,2.5674,0.0487,0.2949,4.0087,0,0.6173,0.2843,12.35,0.651,84.987,0.0395,280.076,278.624,0.082,67.78362,-168.60468,32.7585,32.7592,26.0081,26.0084,0,AMBON,NA,NA,NA,NA,NA
0.105555556,2017,8,7,5,51,58,51,2,40,39.596,3.9562,3.9556,3.064583,3.064599,2.3714,2.5563,0.0473,0.294,3.9351,0,0.557,0.2344,11.14,0.725,83.427,0.0357,279.09,275.953,0.063,67.78361,-168.60468,32.7586,32.7593,26.0081,26.0084,0,AMBON,NA,NA,NA,NA,NA
0.10625,2017,8,7,5,51,58,51,2,41,40.586,3.9607,3.9619,3.065115,3.065294,2.3671,2.5467,0.0468,0.294,3.8574,0,0.5088,0.1924,10.18,0.805,81.78,0.0345,279.473,275.053,0.048,67.7836,-168.60468,32.7598,32.7607,26.0086,26.0089,0,AMBON,NA,NA,NA,NA,NA
0.106944444,2017,8,7,5,51,58,51,2,42,41.576,3.9678,3.9669,3.065796,3.065789,2.3643,2.5421,0.047,0.2933,3.7965,0,0.4591,0.154,9.18,0.869,80.487,0.035,279.286,275.981,0.036,67.7836,-168.60468,32.7603,32.761,26.0083,26.0086,0,AMBON,NA,NA,NA,NA,NA
0.107638889,2017,8,7,5,51,58,51,2,43,42.566,3.9697,3.9685,3.066006,3.065954,2.357,2.5336,0.0473,0.2931,3.5931,0,0.4061,0.0854,8.12,1.09,76.174,0.0357,277.279,273.871,0.018,67.7836,-168.60468,32.7603,32.7609,26.0081,26.0084,0,AMBON,NA,NA,NA,NA,NA
0.108333333,2017,8,7,5,51,58,51,2,44,43.556,3.9724,3.9706,3.066271,3.066186,2.3438,2.519,0.0476,0.2918,3.2758,0,0.3502,0.0184,7,1.458,69.446,0.0364,275.782,272.574,0.002,67.7836,-168.60468,32.7602,32.761,26.0078,26.0082,0,AMBON,NA,NA,NA,NA,NA
0.109027778,2017,8,7,5,51,58,51,2,45,44.546,3.9722,3.9714,3.066283,3.066278,2.34,2.5131,0.0475,0.2908,3.1699,0,0.2966,0.0106,5.93,1.59,67.2,0.0363,276.112,273.206,0,67.78359,-168.60468,32.76,32.7607,26.0077,26.0079,0,AMBON,NA,NA,NA,NA,NA
0.109722222,2017,8,7,5,51,58,51,2,46,45.535,3.9723,3.9722,3.066317,3.066359,2.3382,2.5092,0.0485,0.2905,3.1548,0,0.2423,0.0098,4.85,1.609,66.879,0.0388,276.035,273.461,0,67.78359,-168.60467,32.7598,32.7604,26.0075,26.0076,0,AMBON,NA,NA,NA,NA,NA
0.110416667,2017,8,7,5,51,58,51,2,47,46.525,3.9737,3.973,3.066382,3.066395,2.3309,2.505,0.0483,0.2873,3.0373,0,0.191,0.0098,3.82,1.767,64.388,0.0384,274.937,273.423,0,67.78358,-168.60464,32.7586,32.7596,26.0064,26.0068,0,AMBON,NA,NA,NA,NA,NA
0.111111111,2017,8,7,9,14,3,59,3,0,1.98,8.0232,8.0482,3.295787,3.296464,3.2156,3.4582,0.3245,0.1798,3.5454,0,2.844,1.6175,56.88,1.144,75.163,0.7267,368.699,366.622,3.768,67.897,-168.23686,31.5036,31.4883,24.5261,24.5101,1,AMBON,NA,NA,NA,NA,NA
0.111805556,2017,8,7,9,14,3,59,3,1,1.98,8.0232,8.0482,3.295787,3.296464,3.2156,3.4582,0.3245,0.1798,3.5454,0,2.844,1.6175,56.88,1.144,75.163,0.7267,368.699,366.622,3.768,67.897,-168.23686,31.5036,31.4883,24.5261,24.5101,1,AMBON,NA,NA,NA,NA,NA
0.1125,2017,8,7,9,14,3,59,3,2,1.98,8.0232,8.0482,3.295787,3.296464,3.2156,3.4582,0.3245,0.1798,3.5454,0,2.844,1.6175,56.88,1.144,75.163,0.7267,368.699,366.622,3.768,67.897,-168.23686,31.5036,31.4883,24.5261,24.5101,0,AMBON,NA,NA,NA,NA,NA
0.113194444,2017,8,7,9,14,3,59,3,3,2.97,7.98,7.9708,3.294973,3.294764,3.2023,3.4199,0.4421,0.1802,3.1739,0,2.7931,1.4245,55.86,1.585,67.285,1.0221,376.85,373.934,2.372,67.897,-168.23688,31.5341,31.54,24.5562,24.5614,0,AMBON,NA,NA,NA,NA,NA
0.113888889,2017,8,7,9,14,3,59,3,4,3.96,7.2037,7.3211,3.262655,3.267196,3.1239,3.3527,0.386,0.1794,3.2521,0,2.7314,1.2821,54.63,1.489,68.944,0.8832,365.51,359.913,1.653,67.897,-168.23687,31.8961,31.8379,24.9477,24.8844,0,AMBON,NA,NA,NA,NA,NA
0.114583333,2017,8,7,9,14,3,59,3,5,4.95,6.5825,6.5669,3.227597,3.226511,3.0471,3.2584,0.2456,0.1776,3.6408,0,2.6867,1.0875,53.73,1.046,77.186,0.5321,364.801,360.326,1.021,67.89698,-168.23684,32.09,32.0927,25.1817,25.1852,0,AMBON,NA,NA,NA,NA,NA
0.115277778,2017,8,7,9,14,3,59,3,6,5.94,6.5027,6.6287,3.236187,3.24388,2.864,3.0677,0.1395,0.1762,3.9728,0,2.641,0.8524,52.82,0.687,84.226,0.2663,340.877,340.474,0.55,67.89698,-168.23683,32.2605,32.2261,25.3262,25.2837,0,AMBON,NA,NA,NA,NA,NA
0.115972222,2017,8,7,9,14,3,59,3,7,6.93,5.8086,5.2601,3.121984,3.1256,2.8119,3.0185,0.1363,0.1753,3.9426,0,2.5876,0.6754,51.75,0.717,83.586,0.2586,337.757,334.235,0.341,67.89698,-168.23684,32.2034,32.2026,25.3665,25.4285,2,AMBON,NA,NA,NA,NA,NA
0.116666667,2017,8,7,9,14,3,59,3,8,7.92,5.1145,5.1143,3.10835,3.108332,2.804,3.0123,0.1458,0.1726,3.9368,0,2.5351,0.5455,50.7,0.723,83.462,0.2815,338.379,335.343,0.226,67.89698,-168.23683,32.1462,32.1461,25.4009,25.4007,0,AMBON,NA,NA,NA,NA,NA
0.117361111,2017,8,7,9,14,3,59,3,9,8.91,5.0882,5.0836,3.106105,3.105844,2.7903,3.0016,0.1332,0.2028,3.9256,0,2.4881,0.4262,49.76,0.735,83.225,0.2512,335.489,332.372,0.15,67.89698,-168.23682,32.1454,32.1468,25.4032,25.4046,0,AMBON,NA,NA,NA,NA,NA
0.118055556,2017,8,7,9,14,3,59,3,10,9.9,5.0689,5.0641,3.104581,3.104381,2.7669,2.9733,0.1332,0.2639,3.9433,0,2.4407,0.3245,48.81,0.717,83.602,0.2514,332.006,327.04,0.098,67.89698,-168.23683,32.146,32.1484,25.4058,25.408,0,AMBON,NA,NA,NA,NA,NA
0.11875,2017,8,7,9,14,3,59,3,11,10.89,5.0193,5.0143,3.100896,3.100622,2.7315,2.9195,0.145,0.2649,4.0194,0,2.3885,0.2421,47.77,0.64,85.214,0.28,328.071,333.286,0.066,67.89698,-168.23685,32.1511,32.1528,25.4153,25.417,0,AMBON,NA,NA,NA,NA,NA
0.119444444,2017,8,7,9,14,3,59,3,12,11.88,4.9607,4.9563,3.096761,3.096436,2.7117,2.8723,0.1352,0.2684,4.0668,0,2.3372,0.1959,46.74,0.593,86.22,0.2555,336.978,334.013,0.05,67.89698,-168.23685,32.1597,32.1603,25.4285,25.4293,0,AMBON,NA,NA,NA,NA,NA
0.120138889,2017,8,7,9,14,3,59,3,13,12.87,4.9457,4.9487,3.096952,3.097297,2.631,2.8082,0.1241,0.2701,4.1408,0,2.2839,0.1401,45.68,0.521,87.789,0.2278,317.797,315.51,0.032,67.89698,-168.23684,32.1759,32.177,25.443,25.4433,0,AMBON,NA,NA,NA,NA,NA
0.120833333,2017,8,7,9,14,3,59,3,14,13.86,4.8604,4.8472,3.091535,3.090445,2.5974,2.7757,0.1071,0.2733,4.1699,0,2.2371,0.0832,44.74,0.493,88.406,0.1852,311.213,310.798,0.017,67.89698,-168.23687,32.1957,32.1959,25.4679,25.4692,0,AMBON,NA,NA,NA,NA,NA
0.121527778,2017,8,7,9,14,3,59,3,15,14.849,4.7363,4.7554,3.082096,3.083554,2.5761,2.7489,0.0932,0.2741,4.1882,0,2.1849,0.0525,43.7,0.475,88.794,0.1498,310.446,306.38,0.01,67.89698,-168.23688,32.2067,32.205,25.4899,25.4863,0,AMBON,NA,NA,NA,NA,NA
0.122222222,2017,8,7,9,14,3,59,3,16,15.839,4.7648,4.7302,3.086936,3.084667,2.5487,2.7282,0.0771,0.2734,4.1951,0,2.1305,0.0385,42.61,0.469,88.94,0.1112,304.076,302.274,0.006,67.89698,-168.23686,32.2344,32.2419,25.5089,25.5182,0,AMBON,NA,NA,NA,NA,NA
0.122916667,2017,8,7,9,14,3,59,3,17,16.829,4.6739,4.6769,3.080339,3.080631,2.5326,2.713,0.0775,0.2707,4.1989,0,2.0874,0.0136,41.75,0.465,89.022,0.1112,302.407,300.468,0.001,67.89698,-168.23684,32.2461,32.2465,25.5278,25.5275,0,AMBON,NA,NA,NA,NA,NA
0.123611111,2017,8,7,9,14,3,59,3,18,17.819,4.5982,4.5719,3.074767,3.072808,2.5084,2.6891,0.072,0.2712,4.2103,0,2.0366,0.0098,40.73,0.454,89.263,0.0978,300.23,298.435,0,67.89698,-168.23684,32.2548,32.2576,25.5427,25.5474,0,AMBON,NA,NA,NA,NA,NA
0.124305556,2017,8,7,9,14,3,59,3,19,18.809,4.5005,4.4951,3.067432,3.067216,2.4741,2.6659,0.0666,0.2696,4.219,0,1.9807,0.0103,39.61,0.446,89.446,0.084,293.667,292.445,0,67.89698,-168.23684,32.2644,32.2671,25.5605,25.5629,0,AMBON,NA,NA,NA,NA,NA
0.125,2017,8,7,9,14,3,59,3,20,19.799,4.2687,4.2778,3.048916,3.049946,2.462,2.6529,0.0557,0.2699,4.2232,0,1.9315,0.0106,38.63,0.442,89.537,0.0568,292.764,291.872,0,67.89698,-168.23682,32.2748,32.278,25.5924,25.5937,0,AMBON,NA,NA,NA,NA,NA
0.125694444,2017,8,7,9,14,3,59,3,21,20.789,4.1328,4.1412,3.038396,3.038969,2.4514,2.6389,0.0493,0.2718,4.2165,0,1.8778,0.0098,37.56,0.449,89.394,0.0409,292.317,291.017,0,67.89698,-168.2368,32.2845,32.283,25.6137,25.6114,0,AMBON,NA,NA,NA,NA,NA
0.126388889,2017,8,7,9,14,3,59,3,22,21.779,4.0871,4.1148,3.036739,3.037364,2.4506,2.6372,0.0486,0.2705,4.211,0,1.8313,0.0098,36.63,0.454,89.278,0.0392,292.72,291.485,0,67.89698,-168.23678,32.3095,32.2895,25.6381,25.6192,0,AMBON,NA,NA,NA,NA,NA
0.127083333,2017,8,7,9,14,3,59,3,23,22.769,4.077,4.0902,3.036189,3.036467,2.4481,2.6338,0.0494,0.2698,4.2222,0,1.7724,0.0098,35.45,0.443,89.516,0.041,292.598,290.998,0,67.89698,-168.23678,32.3125,32.3028,25.6415,25.6322,0,AMBON,NA,NA,NA,NA,NA
0.127777778,2017,8,7,9,14,3,59,3,24,23.759,4.061,4.0594,3.03618,3.036402,2.4458,2.6321,0.0506,0.2694,4.2239,0,1.7277,0.0098,34.55,0.442,89.551,0.0438,292.434,292.196,0,67.89698,-168.23678,32.3277,32.3318,25.6551,25.6583,0,AMBON,NA,NA,NA,NA,NA
0.128472222,2017,8,7,9,14,3,59,3,25,24.749,4.0519,4.0551,3.03846,3.037407,2.442,2.6253,0.0495,0.2693,4.2278,0,1.6787,0.0098,33.57,0.438,89.633,0.0413,292.189,290.715,0,67.89696,-168.23678,32.3629,32.3473,25.684,25.671,0,AMBON,NA,NA,NA,NA,NA
0.129166667,2017,8,7,9,14,3,59,3,26,25.738,4.0512,4.051,3.039348,3.03944,2.4368,2.621,0.0467,0.2686,4.2386,0,1.6217,0.0098,32.43,0.427,89.863,0.0345,291.402,289.419,0,67.89696,-168.23678,32.3735,32.3748,25.6925,25.6933,0,AMBON,NA,NA,NA,NA,NA
0.129861111,2017,8,7,9,14,3,59,3,27,26.728,4.0518,4.0519,3.039499,3.039901,2.4326,2.6191,0.0512,0.2673,4.2406,0,1.5799,0.0098,31.6,0.426,89.905,0.0454,290.187,289.873,0,67.89696,-168.23678,32.3742,32.3788,25.693,25.6964,0,AMBON,NA,NA,NA,NA,NA
0.130555556,2017,8,7,9,14,3,59,3,28,27.718,4.0546,4.0542,3.040493,3.040631,2.431,2.6148,0.0471,0.2663,4.241,0,1.525,0.0098,30.5,0.425,89.914,0.0353,290.096,287.526,0,67.89696,-168.23678,32.3826,32.3846,25.6994,25.7008,0,AMBON,NA,NA,NA,NA,NA
0.13125,2017,8,7,9,14,3,59,3,29,28.708,4.0609,4.0606,3.041818,3.041988,2.4301,2.6183,0.0477,0.2656,4.2474,0,1.481,0.0098,29.62,0.419,90.05,0.0367,289.684,288.003,0,67.89694,-168.23678,32.3916,32.3938,25.7059,25.7075,0,AMBON,NA,NA,NA,NA,NA
0.131944444,2017,8,7,9,14,3,59,3,30,29.698,4.0108,4.0037,3.038686,3.038457,2.3837,2.5615,0.0458,0.2653,3.9962,0,1.4292,0.0098,28.58,0.67,84.722,0.0318,284.51,282.855,0,67.89697,-168.23682,32.4036,32.408,25.7204,25.7243,0,AMBON,NA,NA,NA,NA,NA
0.132638889,2017,8,7,9,14,3,59,3,31,30.688,3.954,3.9418,3.034795,3.034083,2.3239,2.4953,0.0445,0.2666,3.7338,0,1.3808,0.0098,27.62,0.935,79.158,0.0288,275.443,273.782,0,67.897,-168.23682,32.4135,32.4171,25.7338,25.7376,0,AMBON,NA,NA,NA,NA,NA
0.133333333,2017,8,7,9,14,3,59,3,32,31.678,3.9215,3.9197,3.03318,3.033425,2.3157,2.4893,0.0432,0.266,3.634,0,1.3278,0.0098,26.56,1.046,77.041,0.0255,274.525,273.497,0,67.897,-168.2368,32.426,32.4307,25.7469,25.7506,0,AMBON,NA,NA,NA,NA,NA
0.134027778,2017,8,7,9,14,3,59,3,33,32.668,3.9211,3.9209,3.033366,3.03396,2.3042,2.4805,0.042,0.2656,3.4884,0,1.274,0.0098,25.48,1.208,73.954,0.0231,273.476,273.648,0,67.89698,-168.23681,32.4281,32.4354,25.7486,25.7542,0,AMBON,NA,NA,NA,NA,NA
0.134722222,2017,8,7,9,14,3,59,3,34,33.657,3.9181,3.9205,3.033619,3.033529,2.2928,2.469,0.0438,0.2645,3.4113,0,1.2292,0.0098,24.58,1.297,72.32,0.0267,270.583,270.293,0,67.89698,-168.23682,32.4335,32.4301,25.7532,25.75,0,AMBON,NA,NA,NA,NA,NA
0.135416667,2017,8,7,9,14,3,59,3,35,34.647,3.9008,3.8994,3.032614,3.032321,2.2916,2.4672,0.0433,0.2627,3.2166,0,1.1724,0.0098,23.45,1.534,68.19,0.0259,269.889,268.036,0,67.89698,-168.23684,32.4383,32.4363,25.7587,25.757,0,AMBON,NA,NA,NA,NA,NA
0.136111111,2017,8,7,9,14,3,59,3,36,35.637,3.9068,3.9064,3.035613,3.035628,2.2916,2.4689,0.0446,0.2631,3.0846,0,1.1304,0.0098,22.61,1.7,65.391,0.0288,270.172,269.687,0,67.89696,-168.23685,32.4674,32.4679,25.7813,25.7814,0,AMBON,NA,NA,NA,NA,NA
0.136805556,2017,8,7,9,14,3,59,3,37,36.627,3.9143,3.9141,3.037148,3.037299,2.2874,2.4649,0.0443,0.2626,2.9983,0,1.0827,0.0098,21.65,1.813,63.561,0.028,269.594,269.258,0,67.89698,-168.23682,32.4775,32.4795,25.7886,25.7899,0,AMBON,NA,NA,NA,NA,NA
0.1375,2017,8,7,9,14,3,59,3,38,37.617,3.9175,3.9168,3.038274,3.038337,2.284,2.46,0.0443,0.2618,2.9889,0,1.0304,0.0098,20.61,1.827,63.361,0.0283,268.746,268.582,0,67.89698,-168.2368,32.4872,32.4886,25.796,25.7968,0,AMBON,NA,NA,NA,NA,NA
0.138194444,2017,8,7,9,14,3,59,3,39,38.606,3.9202,3.9194,3.038758,3.038794,2.283,2.4577,0.0447,0.2614,2.8421,0,0.9831,0.0098,19.66,2.028,60.25,0.0292,268.763,267.608,0,67.89697,-168.2368,32.4896,32.4908,25.7977,25.7984,0,AMBON,NA,NA,NA,NA,NA
0.138888889,2017,8,7,9,14,3,59,3,40,39.596,3.9247,3.9241,3.039301,3.039358,2.2802,2.4573,0.0442,0.2618,2.7772,0,0.929,0.0098,18.58,2.119,58.873,0.028,268.17,267.8,0,67.89698,-168.23681,32.4911,32.4923,25.7984,25.7991,0,AMBON,NA,NA,NA,NA,NA
0.139583333,2017,8,7,9,14,3,59,3,41,40.586,3.9265,3.9258,3.039555,3.039614,2.2795,2.4558,0.0446,0.2595,2.7618,0,0.8801,0.0098,17.6,2.142,58.545,0.029,268.013,267.465,0,67.89698,-168.23683,32.4918,32.4932,25.7988,25.7996,0,AMBON,NA,NA,NA,NA,NA
0.140277778,2017,8,7,9,14,3,59,3,42,41.576,3.9269,3.9254,3.039708,3.039662,2.2692,2.4498,0.0448,0.2619,2.6829,0,0.8234,0.0098,16.47,2.258,56.874,0.0295,266.968,267.497,0,67.89698,-168.23684,32.4926,32.4936,25.7994,25.8001,0,AMBON,NA,NA,NA,NA,NA
0.140972222,2017,8,7,9,14,3,59,3,43,42.566,3.9308,3.9259,3.040295,3.039795,2.2624,2.4434,0.0456,0.2626,2.5837,0,0.7765,0.0098,15.53,2.409,54.769,0.0313,266.313,267.339,0,67.89698,-168.23684,32.4952,32.4942,25.8011,25.8005,0,AMBON,NA,NA,NA,NA,NA
0.141666667,2017,8,7,9,14,3,59,3,44,43.556,3.9327,3.928,3.040607,3.04012,2.253,2.4335,0.0453,0.2616,2.4232,0,0.7214,0.0098,14.43,2.669,51.365,0.0308,264.087,264.865,0,67.89698,-168.23684,32.4965,32.4954,25.802,25.8012,0,AMBON,NA,NA,NA,NA,NA
0.142361111,2017,8,7,9,14,3,59,3,45,44.545,3.9378,3.9333,3.041536,3.040954,2.2504,2.4279,0.0476,0.2611,2.2091,0,0.6743,0.0098,13.49,3.038,46.825,0.0363,263.813,263.907,0,67.89698,-168.23681,32.5019,32.4994,25.8058,25.8039,0,AMBON,NA,NA,NA,NA,NA
0.143055556,2017,8,7,9,14,3,59,3,46,45.535,3.9386,3.9362,3.041769,3.041542,2.2503,2.427,0.0496,0.2605,1.9976,0,0.6254,0.0098,12.51,3.453,42.341,0.0415,263.38,263.707,0,67.897,-168.23683,32.5033,32.5031,25.8068,25.8065,0,AMBON,NA,NA,NA,NA,NA
0.14375,2017,8,7,9,14,3,59,3,47,46.525,3.9385,3.9377,3.041629,3.041635,2.2483,2.422,0.0501,0.2598,1.5725,0,0.5756,0.0098,11.51,4.396,33.325,0.0427,263.889,264.056,0,67.89701,-168.23682,32.5013,32.5021,25.8053,25.8056,0,AMBON,NA,NA,NA,NA,NA
0.144444444,2017,8,7,9,14,3,59,3,48,47.515,3.9382,3.9376,3.041756,3.041721,2.2442,2.4167,0.0527,0.2596,1.5352,0,0.5264,0.0098,10.53,4.491,32.535,0.0491,263.353,263.088,0,67.89702,-168.23679,32.5025,32.5027,25.8062,25.8061,0,AMBON,NA,NA,NA,NA,NA
0.145138889,2017,8,7,9,14,3,59,3,49,48.504,3.9386,3.9383,3.041957,3.042111,2.2401,2.4111,0.0511,0.2588,1.4607,0,0.477,0.0098,9.54,4.696,30.955,0.0452,262.319,261.911,0,67.89702,-168.23679,32.504,32.5061,25.8074,25.8087,0,AMBON,NA,NA,NA,NA,NA
0.145833333,2017,8,7,9,14,3,59,3,50,49.494,3.9396,3.9393,3.04233,3.042488,2.2395,2.4085,0.0518,0.2581,1.3142,0,0.429,0.0098,8.58,5.113,27.849,0.0469,262.537,261.219,0,67.89702,-168.23678,32.5069,32.509,25.8096,25.811,0,AMBON,NA,NA,NA,NA,NA
0.146527778,2017,8,7,9,14,3,59,3,51,50.484,3.9401,3.9395,3.042571,3.042637,2.2342,2.4078,0.0518,0.2581,1.2834,0,0.3772,0.0098,7.54,5.209,27.195,0.047,261.449,260.944,0,67.89702,-168.2368,32.5087,32.5101,25.811,25.8118,0,AMBON,NA,NA,NA,NA,NA
0.147222222,2017,8,7,9,14,3,59,3,52,51.474,3.9404,3.9396,3.042797,3.042759,2.2328,2.4078,0.0518,0.2577,1.2351,0,0.3266,0.0098,6.53,5.362,26.169,0.047,261.217,261.115,0,67.89701,-168.23679,32.5106,32.5109,25.8125,25.8124,0,AMBON,NA,NA,NA,NA,NA
0.147916667,2017,8,7,9,14,3,59,3,53,52.463,3.9405,3.9396,3.042916,3.042944,2.232,2.4071,0.053,0.2558,1.2149,0,0.2767,0.0098,5.53,5.428,25.743,0.0499,261.083,261.121,0,67.897,-168.23679,32.5114,32.5126,25.8131,25.8138,0,AMBON,NA,NA,NA,NA,NA
0.148611111,2017,8,7,9,14,3,59,3,54,53.453,3.9387,3.938,3.043126,3.043191,2.2329,2.4083,0.0529,0.2521,1.1562,0,0.2381,0.0098,4.76,5.643,24.498,0.0497,261.151,260.854,0,67.89701,-168.23685,32.5151,32.5166,25.8163,25.8171,0,AMBON,NA,NA,NA,NA,NA
0.149305556,2017,8,7,12,36,25,51,4,0,2.97,7.5587,7.5579,3.308364,3.308367,3.0079,3.2243,0.1371,0.1321,3.83,0,2.5673,1.5041,51.35,0.833,81.199,0.2591,344.981,340.577,2.859,68.01199,-167.8666,32.0605,32.0613,25.0285,25.029,1,AMBON,NA,NA,NA,NA,NA
0.15,2017,8,7,12,36,25,51,4,1,2.97,7.5587,7.5579,3.308364,3.308367,3.0079,3.2243,0.1371,0.1321,3.83,0,2.5673,1.5041,51.35,0.833,81.199,0.2591,344.981,340.577,2.859,68.01199,-167.8666,32.0605,32.0613,25.0285,25.029,1,AMBON,NA,NA,NA,NA,NA
0.150694444,2017,8,7,12,36,25,51,4,2,2.97,7.5587,7.5579,3.308364,3.308367,3.0079,3.2243,0.1371,0.1321,3.83,0,2.5673,1.5041,51.35,0.833,81.199,0.2591,344.981,340.577,2.859,68.01199,-167.8666,32.0605,32.0613,25.0285,25.029,1,AMBON,NA,NA,NA,NA,NA
0.151388889,2017,8,7,12,36,25,51,4,3,2.97,7.5587,7.5579,3.308364,3.308367,3.0079,3.2243,0.1371,0.1321,3.83,0,2.5673,1.5041,51.35,0.833,81.199,0.2591,344.981,340.577,2.859,68.01199,-167.8666,32.0605,32.0613,25.0285,25.029,0,AMBON,NA,NA,NA,NA,NA
0.152083333,2017,8,7,12,36,25,51,4,4,3.96,7.5573,7.5572,3.308313,3.308382,3.0053,3.2225,0.1314,0.1317,3.8328,0,2.5175,1.3018,50.35,0.83,81.258,0.2461,344.599,340.008,1.758,68.012,-167.8666,32.0608,32.0616,25.029,25.0293,0,AMBON,NA,NA,NA,NA,NA
0.152777778,2017,8,7,12,36,25,51,4,5,4.95,7.5698,7.5716,3.309563,3.30987,3.0062,3.2233,0.1319,0.133,3.829,0,2.4709,1.1311,49.42,0.834,81.177,0.2472,344.813,340.146,1.148,68.012,-167.8666,32.0622,32.0638,25.0284,25.0291,0,AMBON,NA,NA,NA,NA,NA
0.153472222,2017,8,7,12,36,25,51,4,6,5.94,7.5829,7.5834,3.310948,3.311098,3.0104,3.2256,0.1337,0.1341,3.8299,0,2.4229,0.9506,48.46,0.833,81.195,0.2516,345.625,340.623,0.723,68.012,-167.8666,32.0646,32.0657,25.0284,25.0289,0,AMBON,NA,NA,NA,NA,NA
0.154166667,2017,8,7,12,36,25,51,4,7,6.93,7.5818,7.5832,3.311062,3.311245,3.0121,3.2317,0.1317,0.1369,3.8284,0,2.3731,0.7448,47.46,0.835,81.164,0.2458,345.702,342.174,0.416,68.012,-167.8666,32.0663,32.067,25.0299,25.03,0,AMBON,NA,NA,NA,NA,NA
