%Station,Niskin,Year,Month,Day,Hour,Minute,Second,Latitude(S),Longitude(W),BottomDepth(m),Depth(m),Pressure(dbar),T090(degC),T190(degC),C0(S/m),C1(S/m),V0(V),V1(V),V2(V),V3(V),V4(V),V5(V),V6(V),V7(V),FlECO-AFL(mg/m^3),SbOx(umol/kg),Par(uEinsteins/m2/sec),Alt(m),CStarAt(1/m),CStarTr(%),Sal00,Sal11,Sigma-t00,Sigma-t11,CHLDepth,CHL(ug/l),Phaeo(ug/l),NUTBottleID,PO4(uM),Sil(uM),NO3(uM),NO2(uM),NH4(uM)
29,4,2017,6,15,10,0,10,67.64018,-166.94598,48,20.21,20.41,3.187,3.186,3.001925,3.002027,0.0011,3.2432,1.3783,3.2906,0.3549,2.7882,1.4335,0.0905,1.8595,339.336,0.31,28.67,1.4617,69.39,32.796,32.798,26.11,26.111,NaN,NaN,NaN,122,1.038,2,3.7,0.13,3.17
29,5,2017,6,15,10,1,47,67.64018,-166.94598,48,10.07,10.17,3.981,4.015,3.068224,3.069918,0.0012,3.5223,1.2635,3.2905,1.2363,2.9074,2.3794,0.0435,0.7304,349.261,5.59,47.59,1.1314,75.3636,32.793,32.779,26.032,26.018,NaN,NaN,NaN,123,0.985,2.5,3.3,0.12,2.73
29,6,2017,6,15,10,3,46,67.64018,-166.94598,48,2.91,2.94,4.313,4.183,3.09616,3.08791,0.0014,3.5415,1.1948,3.2902,2.1818,2.9339,2.3093,0.0316,0.4475,350.255,53.46,46.19,1.1097,75.7731,32.793,32.826,25.999,26.039,NaN,NaN,NaN,124,0.933,1.5,2.8,0.11,2.24
30,1,2017,6,15,11,36,31,67.64766,-167.4492,46.4,44.93,45.38,3.195,3.193,3.006166,3.006119,0.0012,2.46,1.312,3.2906,0.1245,2.6927,0.1696,0.0342,0.5079,325.945,0,3.39,2.5677,52.6278,32.826,32.827,26.133,26.134,NaN,NaN,NaN,125,1.113,3.3,4.8,0.17,3.87
30,2,2017,6,15,11,37,57,67.64766,-167.4492,46.4,40.06,40.47,3.187,3.186,3.005254,3.005317,0.0011,2.632,1.391,3.2916,0.1249,2.6987,0.4175,0.0321,0.4595,326.748,0,8.35,2.2973,56.3086,32.825,32.827,26.133,26.134,NaN,NaN,NaN,126,1.106,3.2,4.8,0.17,3.68
30,3,2017,6,15,11,39,40,67.64766,-167.4492,46.4,30.1,30.4,3.175,3.176,3.003782,3.003998,0.0012,3.1867,1.3768,3.2903,0.1479,2.7231,1.5013,0.0385,0.6119,330.448,0,30.03,1.532,68.1816,32.825,32.826,26.134,26.135,NaN,NaN,NaN,127,1.085,2.6,4.9,0.17,3.52
30,4,2017,6,15,11,41,15,67.64766,-167.4492,46.4,19.85,20.05,3.205,3.201,3.005758,3.005638,0.001,3.5002,1.3772,3.2907,0.4531,2.7597,1.4422,0.0532,0.9648,334.491,0.51,28.85,1.1566,74.8905,32.824,32.827,26.131,26.133,NaN,NaN,NaN,128,1.024,2,4.6,0.16,3.05
30,5,2017,6,15,11,43,10,67.64766,-167.4492,46.4,10.05,10.15,4.196,4.188,3.08943,3.089091,0.0012,3.7416,1.1933,3.2905,1.2831,2.8951,1.9456,0.0262,0.3172,345.23,6.28,38.91,0.8897,80.0577,32.827,32.831,26.038,26.042,NaN,NaN,NaN,129,0.956,1.9,4.1,0.16,2.49
30,6,2017,6,15,11,45,10,67.64766,-167.4492,46.4,2.79,2.82,4.782,4.782,3.139252,3.13944,0.0014,3.7881,1.315,3.2904,2.0441,2.9235,2.3096,0.0216,0.2053,344.066,38.68,46.19,0.8403,81.0529,32.83,32.831,25.979,25.98,NaN,NaN,NaN,130,0.93,1.6,3.9,0.15,2.38
31,1,2017,6,15,13,17,10,67.65504,-167.95294,49,45.3,45.76,2.627,2.626,2.958361,2.958451,0.0011,2.7273,1.3102,3.2905,0.1235,2.5379,0.8497,0.037,0.5767,307.92,0,16.99,2.155,58.348,32.824,32.825,26.18,26.181,NaN,NaN,NaN,131,1.399,13.5,9.8,0.19,4.34
31,2,2017,6,15,13,18,30,67.65504,-167.95294,49,40.29,40.7,2.624,2.624,2.957974,2.958054,0.0011,3.0198,1.3774,3.2906,0.123,2.5409,1.7032,0.0398,0.6436,307.783,0,34.06,1.7473,64.6079,32.824,32.826,26.18,26.182,NaN,NaN,NaN,132,1.389,13.3,9.7,0.18,4
31,3,2017,6,15,13,20,10,67.65504,-167.95294,49,30.03,30.34,2.623,2.622,2.957409,2.957532,0.0012,3.0792,1.3801,3.2904,0.1344,2.5471,0.942,0.0396,0.6371,308.352,0,18.84,1.6693,65.8809,32.825,32.827,26.181,26.182,NaN,NaN,NaN,133,1.379,15.6,9.5,0.18,3.91
31,4,2017,6,15,13,21,45,67.65504,-167.95294,49,19.72,19.92,2.7,2.7,2.961749,2.961872,0.0011,3.1536,1.3114,3.2906,0.39,2.5295,1.4591,0.0343,0.5103,304.795,0.37,29.18,1.5738,67.4728,32.804,32.806,26.158,26.159,NaN,NaN,NaN,134,1.415,13.9,10,0.19,4.23
31,5,2017,6,15,13,23,25,67.65504,-167.95292,49,10.16,10.26,3.044,3.041,2.989373,2.989257,0.0011,3.3125,1.3176,3.2903,1.4538,2.612,1.9396,0.0463,0.7998,313.996,9.55,38.79,1.3772,70.8721,32.795,32.797,26.121,26.123,NaN,NaN,NaN,135,1.344,12.5,9.4,0.18,3.4
31,6,2017,6,15,13,25,0,67.65504,-167.95294,49,2.98,3.01,3.426,3.42,3.021439,3.020968,0.0012,3.3942,1.3154,3.2904,2.4879,2.6345,2.3019,0.0319,0.4541,313.628,108.11,46.04,1.2796,72.6224,32.798,32.799,26.09,26.091,NaN,NaN,NaN,136,1.339,12.8,9.8,0.18,3.35
32,1,2017,6,15,14,59,16,67.66496,-168.45156,49,46.87,47.35,2.21,2.211,2.929809,2.929952,0.0012,2.1251,1.3115,3.2903,0.124,2.6297,0.1138,0.0892,1.829,324.898,0,2.28,3.1533,45.4607,32.901,32.902,26.274,26.275,NaN,NaN,NaN,137,1.307,10.9,9.2,0.17,2.97
32,2,2017,6,15,15,0,52,67.66496,-168.45156,49,40.1,40.51,2.217,2.217,2.929746,2.92987,0.0011,2.5222,1.3108,3.2903,0.1235,2.6288,0.4579,0.0915,1.884,324.54,0,9.16,2.4679,53.9584,32.897,32.898,26.27,26.271,NaN,NaN,NaN,138,1.307,11.3,9.2,0.17,2.76
32,3,2017,6,15,15,2,17,67.66496,-168.45156,49,30.16,30.46,2.196,2.197,2.92724,2.927459,0.0012,3.2661,1.3108,3.2902,0.132,2.7002,0.9657,0.2127,4.7935,336.418,0,19.32,1.4337,69.8791,32.892,32.894,26.269,26.27,NaN,NaN,NaN,139,1.267,10.3,9.1,0.16,2.4
32,4,2017,6,15,15,4,11,67.66496,-168.45156,49,20.1,20.3,2.347,2.284,2.938578,2.934162,0.0011,3.1567,1.3129,3.2903,0.3765,2.7375,1.4805,0.2109,4.7492,342.145,0.35,29.61,1.57,67.5379,32.882,32.893,26.249,26.262,NaN,NaN,NaN,140,1.227,9.8,8.8,0.16,2.2
32,5,2017,6,15,15,6,4,67.66496,-168.45155,49,10.19,10.3,2.378,2.358,2.940825,2.939556,0.0012,3.2096,1.3126,3.2904,1.7732,2.8015,1.9725,0.1842,4.1093,351.607,20.45,39.45,1.5034,68.6712,32.884,32.888,26.248,26.253,10,7.59,1.74,141,1.227,10.1,8.8,0.16,2.03
32,6,2017,6,15,15,7,33,67.66496,-168.45156,49,3.21,3.25,3.702,3.73,3.05159,3.053294,0.0013,3.7287,1.3094,3.2901,3.0278,3.0212,2.3316,0.069,1.344,363.616,376.34,46.63,0.9035,79.7809,32.879,32.871,26.128,26.119,0,9.08,0.28,142,1.047,8.4,6.5,0.14,1.2
33,1,2017,6,15,18,4,1,67.67048,-168.72938,50,47.81,48.29,2.033,2.034,2.912331,2.912494,0.0013,1.5848,1.3104,3.2906,0.1255,2.619,0.1056,0.1236,2.6548,324.986,0,2.11,4.3278,33.896,32.866,32.868,26.26,26.261,NaN,NaN,NaN,144,1.311,10.7,9.1,0.16,2.56
33,2,2017,6,15,18,5,15,67.67048,-168.72938,50,40.21,40.62,2.042,2.042,2.91253,2.912641,0.0012,1.9857,1.3127,3.2904,0.1245,2.6253,0.4946,0.1093,2.3122,325.571,0,9.89,3.425,42.4763,32.864,32.865,26.258,26.259,NaN,NaN,NaN,145,1.303,10.9,9.1,0.16,2.6
33,3,2017,6,15,18,6,52,67.67048,-168.72938,50,30.04,30.34,2.046,2.046,2.912397,2.912474,0.0012,2.4945,1.3778,3.2906,0.1614,2.657,1.8662,0.1239,2.6615,331.802,0.02,37.32,2.5124,53.3653,32.863,32.865,26.256,26.258,NaN,NaN,NaN,146,1.261,10.1,8.8,0.15,2.32
33,4,2017,6,15,18,8,22,67.67048,-168.72938,50,20.15,20.35,2.09,2.092,2.915649,2.915955,0.0012,2.9605,1.3767,3.2905,0.7763,2.755,1.5077,0.1399,3.0466,344.155,1.62,30.15,1.8267,63.3402,32.864,32.865,26.254,26.255,NaN,NaN,NaN,147,1.084,6.7,6.8,0.14,1.16
33,5,2017,6,15,18,9,41,67.67048,-168.7294,50,10.19,10.29,2.548,2.566,2.952918,2.95514,0.0012,3.499,1.3793,3.2904,2.372,2.876,2.0163,0.0968,2.0102,357.339,82.64,40.32,1.158,74.8639,32.858,32.867,26.213,26.219,NaN,NaN,NaN,148,1.183,9.2,8,0.15,1.65
33,6,2017,6,15,18,9,55,67.67048,-168.7294,50,10.17,10.27,2.489,2.581,2.9501,2.95699,0.0011,3.4978,1.3782,3.2904,2.4142,2.8632,2.0167,0.1078,2.2758,354.039,91.13,40.33,1.1594,74.8377,32.884,32.874,26.239,26.224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,7,2017,6,15,18,10,1,67.67048,-168.72939,50,10.18,10.28,2.527,2.509,2.951109,2.949774,0.0012,3.5275,1.3121,3.2904,2.431,2.879,2.0167,0.1138,2.4198,358.614,94.75,40.33,1.1255,75.4745,32.857,32.859,26.214,26.217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,8,2017,6,15,18,10,11,67.67048,-168.72938,50,10.18,10.28,2.249,2.395,2.929861,2.940423,0.0011,3.4366,1.3797,3.2905,2.4526,2.8651,2.0184,0.1112,2.3576,356.868,99.59,40.37,1.2299,73.5301,32.881,32.862,26.256,26.229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,9,2017,6,15,18,10,18,67.67048,-168.72938,50,10.18,10.29,2.298,2.283,2.932473,2.931588,0.0012,3.4568,1.3102,3.2903,2.464,2.8909,2.0152,0.0998,2.0826,364.079,102.26,40.3,1.2066,73.9621,32.863,32.868,26.237,26.242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,10,2017,6,15,18,10,26,67.67048,-168.72938,50,10.2,10.3,2.32,2.318,2.934212,2.934054,0.0012,3.5367,1.3811,3.2904,2.472,2.8963,2.0159,0.1305,2.8193,361.544,104.17,40.32,1.1151,75.6718,32.862,32.862,26.234,26.235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,11,2017,6,15,18,10,33,67.67048,-168.72938,50,10.18,10.28,2.316,2.366,2.93407,2.938117,0.0011,3.5228,1.313,3.2903,2.4802,2.9015,2.4395,0.128,2.7601,363.683,106.17,48.79,1.1309,75.3732,32.864,32.862,26.237,26.231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,12,2017,6,15,18,10,41,67.67048,-168.72938,50,10.21,10.31,2.553,2.622,2.953092,2.959354,0.0011,3.5286,1.315,3.2904,2.4837,2.8839,2.0132,0.1186,2.5335,357.931,107.02,40.26,1.1243,75.4974,32.854,32.861,26.21,26.209,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,13,2017,6,15,18,10,47,67.67048,-168.72938,50,10.2,10.31,2.651,2.584,2.960077,2.955983,0.001,3.508,1.3165,3.2904,2.4947,2.8768,2.0163,0.1191,2.5466,356.466,109.79,40.33,1.1477,75.058,32.839,32.858,26.19,26.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,14,2017,6,15,18,10,53,67.67048,-168.72938,50,10.19,10.3,3.103,2.83,2.997372,2.974996,0.001,3.5627,1.3869,3.2907,2.4992,2.8859,2.0177,0.1576,3.47,354.488,110.94,40.35,1.0858,76.2281,32.832,32.838,26.146,26.174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,15,2017,6,15,18,11,0,67.67048,-168.72938,50,10.19,10.29,2.961,2.9,2.986547,2.981895,0.0011,3.5752,1.317,3.2903,2.4928,2.8724,2.012,0.0886,1.814,354.044,109.31,40.24,1.0718,76.4947,32.846,32.851,26.169,26.178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,16,2017,6,15,18,11,8,67.67048,-168.72938,50,10.2,10.31,3.123,3.098,2.999558,2.997923,0.0011,3.5783,1.315,3.2904,2.4844,2.8837,2.0157,0.0858,1.7471,353.912,107.2,40.31,1.0684,76.5614,32.837,32.843,26.148,26.155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,17,2017,6,15,18,11,14,67.67048,-168.72938,50,10.19,10.29,2.984,3.067,2.989387,2.994932,0.0011,3.5935,1.3128,3.2903,2.4883,2.8713,2.0171,0.0765,1.5222,351.845,108.15,40.34,1.0514,76.8867,32.856,32.839,26.175,26.154,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,18,2017,6,15,18,11,20,67.67048,-168.72938,50,10.21,10.32,3.174,3.185,3.003975,3.004876,0.0011,3.594,1.3803,3.2905,2.4928,2.8789,2.0196,0.0764,1.521,352.154,109.31,40.39,1.0508,76.8968,32.84,32.839,26.145,26.144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,19,2017,6,15,18,11,27,67.67046,-168.72938,50,10.21,10.31,3.184,3.184,3.005,3.005104,0.0011,3.615,1.3784,3.2904,2.5006,2.8708,2.0179,0.0645,1.2357,350.786,111.29,40.36,1.0274,77.3475,32.842,32.843,26.146,26.147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,20,2017,6,15,18,11,33,67.67046,-168.72938,50,10.21,10.31,3.189,3.182,3.00544,3.005068,0.0011,3.6331,1.3793,3.2904,2.4966,2.8707,2.012,0.0624,1.1843,351.034,110.26,40.24,1.0075,77.7341,32.842,32.844,26.146,26.148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,21,2017,6,15,18,11,40,67.67046,-168.72938,50,10.2,10.3,3.204,3.193,3.006716,3.006003,0.0012,3.6266,1.3803,3.2905,2.4832,2.869,2.0188,0.0766,1.5258,350.525,106.91,40.38,1.0147,77.5954,32.842,32.844,26.145,26.147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,22,2017,6,15,18,11,46,67.67046,-168.72938,50,10.18,10.29,3.231,3.218,3.009065,3.00802,0.0011,3.6237,1.3802,3.2905,2.4836,2.8697,2.0174,0.0724,1.4271,350.409,107,40.35,1.0179,77.5325,32.843,32.843,26.143,26.144,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,23,2017,6,15,18,11,55,67.67046,-168.72938,50,10.24,10.35,3.142,3.14,3.001712,3.001806,0.0011,3.6252,1.3781,3.2904,2.4919,2.8652,2.0136,0.0615,1.1646,349.755,109.07,40.27,1.0162,77.5656,32.844,32.847,26.152,26.155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33,24,2017,6,15,18,13,5,67.67048,-168.72938,50,3.14,3.17,3.37,3.368,3.020032,3.020048,0.0014,3.673,1.3159,3.2902,3.5584,2.8533,2.3709,0.0482,0.8446,346.159,1276.7,47.41,0.9638,78.589,32.838,32.84,26.126,26.128,NaN,NaN,NaN,149,1.217,11.1,9,0.16,1.46
34,1,2017,6,15,18,36,51,67.67048,-168.72936,50,9.74,9.84,2.613,2.594,2.95699,2.955696,0.0013,3.4019,1.3795,3.2902,2.5454,2.8102,2.0408,0.1325,2.8684,347.586,123.45,40.82,1.2709,72.7856,32.841,32.845,26.194,26.199,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,2,2017,6,15,18,36,58,67.67048,-168.72936,50,9.71,9.81,2.485,2.478,2.946454,2.945913,0.0012,3.4246,1.3797,3.2903,2.6122,2.8118,2.0413,0.1313,2.8379,347.353,144.08,40.82,1.2439,73.273,32.843,32.844,26.206,26.208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,3,2017,6,15,18,37,4,67.67048,-168.72936,50,9.71,9.8,2.423,2.417,2.941188,2.940841,0.0013,3.3888,1.3811,3.2903,2.6321,2.7947,2.0396,0.1443,3.1507,345.709,150.81,40.79,1.2861,72.5061,32.843,32.844,26.211,26.212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,4,2017,6,15,18,37,10,67.67048,-168.72936,50,9.7,9.79,2.389,2.391,2.93844,2.938598,0.0012,3.3995,1.3534,3.2904,2.6423,2.785,2.0387,0.1363,2.9599,344.702,154.43,40.77,1.2734,72.736,32.843,32.844,26.214,26.214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,5,2017,6,15,18,37,16,67.67048,-168.72936,50,9.69,9.79,2.394,2.393,2.938765,2.938739,0.0012,3.4364,1.3144,3.2901,2.6415,2.7853,2.0427,0.1213,2.5987,345.193,154.11,40.85,1.2301,73.5258,32.842,32.843,26.213,26.214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,6,2017,6,15,18,37,22,67.67048,-168.72936,50,9.71,9.81,2.386,2.373,2.938071,2.937131,0.0013,3.404,1.3157,3.2901,2.6215,2.7846,2.0413,0.172,3.8151,345.435,147.17,40.83,1.2682,72.8309,32.842,32.843,26.213,26.215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,7,2017,6,15,18,37,27,67.67048,-168.72936,50,9.74,9.84,2.366,2.366,2.936489,2.936473,0.0012,3.3801,1.317,3.2903,2.6033,2.7809,2.0395,0.1482,3.2434,344.678,141.12,40.79,1.2963,72.32,32.842,32.843,26.215,26.216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,8,2017,6,15,18,37,33,67.67048,-168.72936,50,9.76,9.86,2.373,2.371,2.936949,2.936758,0.0013,3.3703,1.3176,3.2901,2.588,2.7814,2.0365,0.1451,3.1722,345.272,136.21,40.73,1.308,72.1094,32.842,32.841,26.214,26.214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,9,2017,6,15,18,37,39,67.67048,-168.72936,50,9.76,9.86,2.39,2.392,2.93837,2.938606,0.0013,3.3889,1.3168,3.2903,2.5699,2.7836,2.0351,0.1358,2.9467,345.48,130.63,40.7,1.2859,72.5093,32.842,32.842,26.213,26.213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,10,2017,6,15,18,37,45,67.67048,-168.72936,50,9.73,9.82,2.485,2.493,2.946186,2.946804,0.0012,3.3809,1.3152,3.2902,2.5616,2.7913,2.0402,0.1443,3.1495,346.252,128.14,40.8,1.2954,72.3365,32.84,32.84,26.204,26.203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,11,2017,6,15,18,37,51,67.67048,-168.72936,50,9.72,9.82,2.626,2.64,2.95818,2.959211,0.0012,3.3774,1.3135,3.2903,2.5601,2.8091,2.0377,0.1289,2.7817,348.197,127.71,40.75,1.2996,72.2613,32.842,32.841,26.194,26.192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,12,2017,6,15,18,37,58,67.67048,-168.72936,50,9.71,9.81,2.615,2.624,2.957014,2.959022,0.0011,3.404,1.312,3.2902,2.5812,2.8236,2.0389,0.1227,2.6316,349.949,134.1,40.78,1.2681,72.832,32.84,32.855,26.193,26.204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,13,2017,6,15,18,38,4,67.67048,-168.72936,50,9.7,9.79,2.425,2.514,2.941403,2.949031,0.0012,3.4202,1.3112,3.2901,2.6156,2.7992,2.043,0.1163,2.4779,345.647,145.2,40.86,1.2492,73.1776,32.842,32.844,26.211,26.205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,14,2017,6,15,18,38,10,67.67048,-168.72936,50,9.7,9.8,2.365,2.378,2.936391,2.937763,0.0011,3.3841,1.3113,3.2901,2.6497,2.7896,2.0457,0.128,2.7595,345.694,157.07,40.91,1.2916,72.4048,32.842,32.846,26.215,26.217,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,15,2017,6,15,18,38,16,67.67048,-168.72936,50,9.7,9.8,2.416,2.476,2.939795,2.945209,0.0012,3.3443,1.3112,3.2902,2.6412,2.7804,2.0394,0.136,2.9509,344.726,154.01,40.79,1.339,71.5531,32.833,32.837,26.204,26.203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,16,2017,6,15,18,38,22,67.67048,-168.72936,50,9.7,9.8,2.547,2.449,2.951097,2.944087,0.0011,3.3606,1.3108,3.2903,2.6294,2.7883,2.0415,0.1357,2.9456,346.386,149.87,40.83,1.3195,71.9024,32.837,32.852,26.197,26.216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,17,2017,6,15,18,38,29,67.67048,-168.72936,50,9.7,9.8,2.598,2.982,2.955609,2.987374,0.0012,3.4266,1.2629,3.2899,2.6104,2.8253,2.0432,0.0872,1.7805,351.277,143.45,40.86,1.2419,73.3152,32.84,32.834,26.195,26.157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,18,2017,6,15,18,38,35,67.67048,-168.72936,50,9.71,9.81,2.239,2.24,2.926149,2.926391,0.0012,3.4894,1.3106,3.2902,2.6213,2.7781,2.0385,0.1582,3.4832,343.878,147.12,40.77,1.1691,74.6591,32.846,32.848,26.228,26.229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,19,2017,6,15,18,38,41,67.67048,-168.72936,50,9.71,9.81,2.262,2.261,2.927895,2.928025,0.0012,3.3257,1.3099,3.2902,2.6279,2.7704,2.0012,0.1505,3.2996,344.172,149.37,40.02,1.3612,71.1558,32.844,32.846,26.224,26.226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,20,2017,6,15,18,38,47,67.67048,-168.72936,50,9.7,9.8,2.812,2.729,2.973136,2.966303,0.0012,3.3767,1.3103,3.2901,2.6433,2.8062,2.0376,0.1151,2.4498,347.61,154.76,40.75,1.3003,72.248,32.835,32.837,26.173,26.181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,21,2017,6,15,18,38,53,67.67048,-168.72936,50,9.7,9.8,2.834,2.73,2.974773,2.966513,0.0012,3.4896,1.3101,3.2904,2.6527,2.8192,2.0411,0.1308,2.8265,347.086,158.18,40.82,1.1687,74.6633,32.831,32.838,26.168,26.182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,22,2017,6,15,18,39,0,67.67048,-168.72936,50,9.71,9.81,2.526,2.708,2.949743,2.965596,0.0012,3.4781,1.3785,3.2903,2.6475,2.8027,2.0364,0.118,2.5197,344.761,156.28,40.73,1.182,74.4164,32.841,32.849,26.202,26.193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,23,2017,6,15,18,39,6,67.67048,-168.72936,50,9.71,9.8,2.383,2.398,2.937985,2.939663,0.0013,3.4438,1.3105,3.2901,2.6393,2.8051,2.0408,0.1191,2.5472,348.246,153.36,40.82,1.2217,73.6826,32.844,32.849,26.215,26.218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34,24,2017,6,15,18,39,13,67.67048,-168.72936,50,9.69,9.79,2.313,2.322,2.932154,2.933109,0.0012,3.4062,1.3594,3.2902,2.6272,2.7814,2.0393,0.1477,3.2326,345.233,149.13,40.79,1.2655,72.8794,32.844,32.846,26.221,26.222,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35,1,2017,6,15,18,56,25,67.67048,-168.72936,50,10.15,10.25,2.309,2.316,2.932136,2.932652,0.0012,3.3711,1.3123,3.2904,2.5638,2.7178,2.0175,0.1376,2.9892,348.651,128.81,40.35,1.307,72.128,32.848,32.847,26.224,26.223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35,2,2017,6,15,18,56,38,67.67048,-168.72936,50,10.11,10.21,2.337,2.339,2.934031,2.934283,0.0012,3.3716,1.3154,3.2903,2.5671,2.7683,2.0252,0.1325,2.866,343.733,129.79,40.5,1.3063,72.1392,32.843,32.843,26.218,26.218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35,3,2017,6,15,18,56,55,67.67048,-168.72936,50,10.12,10.22,2.775,2.773,2.97028,2.970159,0.0013,3.4548,1.3173,3.29,2.5696,2.8152,2.0214,0.1038,2.1788,346.986,130.53,40.43,1.2089,73.9178,32.837,32.837,26.178,26.178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35,4,2017,6,15,18,57,1,67.67048,-168.72936,50,10.11,10.21,2.37,2.4,2.937397,2.939939,0.0012,3.4553,1.3169,3.2902,2.5669,2.8079,2.0215,0.1354,2.9384,347.156,129.74,40.43,1.2083,73.929,32.849,32.85,26.22,26.219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35,5,2017,6,15,18,57,12,67.67048,-168.72937,50,10.11,10.21,2.25,2.245,2.926985,2.926601,0.0013,3.3771,1.3328,3.2901,2.5595,2.7704,2.0229,0.1411,3.0747,343.88,127.53,40.46,1.2998,72.256,32.845,32.846,26.227,26.227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35,6,2017,6,15,18,57,18,67.67048,-168.72938,50,10.1,10.2,2.218,2.219,2.924228,2.924426,0.0012,3.3444,1.3117,3.2903,2.5597,2.7664,2.0264,0.1535,3.3719,344.04,127.57,40.53,1.3388,71.5553,32.844,32.845,26.228,26.229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35,7,2017,6,15,18,57,24,67.67048,-168.72938,50,10.1,10.21,2.211,2.209,2.923643,2.923597,0.0012,3.33,1.3105,3.29,2.543,2.7644,2.0199,0.1605,3.5406,343.957,122.75,40.4,1.356,71.2486,32.843,32.845,26.228,26.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35,8,2017,6,15,18,57,32,67.67048,-168.72936,50,10.1,10.2,2.214,2.218,2.923812,2.924232,0.0012,3.3393,1.31,3.2904,2.5293,2.7623,2.0269,0.1546,3.3995,343.519,118.91,40.54,1.3449,71.4465,32.842,32.844,26.227,26.228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35,9,2017,6,15,18,57,38,67.67048,-168.72936,50,10.09,10.19,2.208,2.209,2.923352,2.92352,0.0012,3.3471,1.3104,3.2901,2.5255,2.7641,2.0232,0.1493,3.2715,344.102,117.89,40.46,1.3356,71.6134,32.843,32.844,26.228,26.229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35,10,2017,6,15,18,57,44,67.67048,-168.72936,50,10.1,10.21,2.202,2.204,2.922839,2.923092,0.0013,3.3124,1.311,3.2902,2.5168,2.761,2.0239,0.1703,3.7744,343.295,115.53,40.48,1.3773,70.8705,32.843,32.844,26.229,26.229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
