	secondary_number	cellid	side	project	station	station_type	date	CTD_number	filter	depth_original	depth_type	depth_m	bottom_depth	lat	lon	temp	salinity	DO	POC (ug/L)	PON (ug/L)	SPM (ug/L)	FlECO-AFL(mg/m^3)	chl depth	chl (ug/l)	phaeo (ug/l)	PO4(uM)	Sil(uM)	NO3(uM)	NO2(uM)	NH4(uM)	N+N (umol/L)	mass	log_name	bottle	niskin_id_meta	volume_filtered_l	transmission_pct	niskin_id_nutrients	poc_pon_ratio	poc_pon_ratio_redfield	cast_depth	delO18	sedchla_mg_m2	notes	notes2
BOX_4_72		BOX_4_72	9-5-17 NNE18 B8 750M	DBONCIS2017	NNE-18	S	Sep 06 2017 02:51	80	0.2	750	mid	749.477	2228.1	73.56283333	-159.712	0.3663	34.8595					0.1658	80_7			0.919	7.2	12.5	0	0	12.5		9_5_17_NNE_18_750m_B8_0.2	8	749.477_2228.1	3		80_7							RNALater no
BOX_4_79		BOX_4_79	9-5-17 NNE14 B6 1000M	DBONCIS2017	NNE-18	S	Sep 06 2017 02:51	80	0.2	1000	mid	1000.188	2228.1	73.56283333	-159.712	0.08425	34.87055					0.1636	80_5			0.93	7.2	12.6	0	0.01	12.6		9_5_17_NNE_18_1000m_B6_0.2	6	1000.188_2228.1	3		80_5							RNALater no
BOX_3_94		BOX_3_94	9-5-17 NNE18 B4 1800M	DBONCIS2017	NNE-18	S	Sep 06 2017 02:51	80	0.2	1800	mid	1800.236	2228.1	73.56283333	-159.712	-0.3522	34.9188					0.1631	80_3			1.011	9.6	13.7	0	0.01	13.7		9_5_17_NNE_18_1800m_B4_0.2	4	1800.236_2228.1	3		80_3							RNALater no
BOX_3_95		BOX_3_95	9-5-17 NNE18 B2 2207M	DBONCIS2017	NNE-18	S	Sep 06 2017 02:51	80	0.2	2207	mid	2206.979	2228.1	73.56283333	-159.712	-0.38725	34.9427					0.1656	80_1			1.065	12	14.4	0	0.05	14.4		9_5_17_NNE_18_2207m_B2_0.2	2	2206.979_2228.1	3		80_1							RNALater no
BOX_4_60		BOX_4_60	9-4-17 NNE8 C70 B16 3M	DBONCIS2017	NNE-8	S	Sep 05 2017 03:28	70	0.2	3	surf	2.732	70.4	72.95466667	-160.7488333	3.63825	29.08575	252.959904				0.2848	70_15	0.214	0.155	0.658	3	0	0.01	0.26	0.01		9_4_17_NNE_8_3m_B16_0.2	16	2.732_70.4	2.5		70_15							RNALater no
BOX_4_61		BOX_4_61	9-4-17 NNE8 C70 B12 20M	DBONCIS2017	NNE-8	S	Sep 05 2017 03:28	70	0.2	20	mid	19.983	70.4	72.95466667	-160.7488333	4.0304	30.3762	342.1970481				0.3946											9_4_17_NNE_8_20m_B12_0.2	12	19.983_70.4	2.5		70_12							RNALater no
BOX_4_62		BOX_4_62	9-4-17 NNE8 C70 B10 30M	DBONCIS2017	NNE-8	S	Sep 05 2017 03:28	70	0.2	30	mid	30.204	70.4	72.95466667	-160.7488333	5.11815	31.71845	332.2287129				0.4815	70_9	0.667	0.295	0.623	2.2	0.4	0.01	0.19	0.41		9_4_17_NNE_8_30m_B10_0.2	10	30.204_70.4	1.5		70_9							RNALater no
BOX_4_63		BOX_4_63	9-4-17 NNE8 C70 B8 40M	DBONCIS2017	NNE-8	S	Sep 05 2017 03:28	70	0.2	40	mid	39.952	70.4	72.95466667	-160.7488333	-0.26995	31.7941	331.429281				0.4657											9_4_17_NNE_8_40m_B8_0.2	8	39.952_70.4	1.5		70_8							RNALater no
BOX_3_88		BOX_3_88	9-4-17 NNE8 B6 50M	DBONCIS2017	NNE-8	S	Sep 05 2017 03:28	70	0.2	50	mid	50.604	70.4	72.95466667	-160.7488333	-1.26405	32.07625	247.2745587				0.2613	70_5	0.191	0.201	2.022	40.9	12.7	0.07	1.89	12.77		9_4_17_NNE_8_50m_B6_0.2	6	50.604_70.4	1.5		70_5							RNALater no
BOX_4_64		BOX_4_64	9-4-17 NNE8 C70 B4 69M	DBONCIS2017	NNE-8	S	Sep 05 2017 03:28	70	0.2	69	bottom	68.778	70.4	72.95466667	-160.7488333	0.1463	32.4515	298.7017002				0.4941	70_3			1.772	26.9	7.5	0.09	3.99	7.59		9_4_17_NNE_8_69m_B4_0.2	4	68.778_70.4	1.5		70_3							RNALater no
BOX_4_86		BOX_4_86	9-3-17 NW1 B18 3M	DBONCIS2017	NW-1	S	Sep 04 2017 02:44	53	0.2	3	surf	2.662	98.3	73.03933333	-163.423	4.1242	30.6267	345.9039111				0.3070	53_17	0.393	0.204	0.694	3	0	0.01	0.07	0.01		9_3_17_NW_1_3m_B18_0.2	18	2.662_98.3	2.2		53_17							RNALater no
BOX_3_85		BOX_3_85	9-3-17 NW1 B16 10M	DBONCIS2017	NW-1	S	Sep 04 2017 02:44	53	0.2	10	mid	9.982	98.3	73.03933333	-163.423	1.39045	30.97315	415.2624441				0.4341	53_15	0.448	0.234	0.959	5.8	0.3	0.01	0.26	0.31		9_3_17_NW_1_10m_B16_0.2	16	9.982_98.3	2.2		53_15							RNALater no
BOX_4_87		BOX_4_87	9-3-17 NW1 B14 20M	DBONCIS2017	NW-1	S	Sep 04 2017 02:44	53	0.2	20	mid	20.081	98.3	73.03933333	-163.423	-0.8481	31.3155	417.803655				0.4245											9_3_17_NW_1_20m_B14_0.2	14	20.081_98.3	2.2		53_14							RNALater no
BOX_4_88		BOX_4_88	9-3-17 NW1 B12 30M	DBONCIS2017	NW-1	S	Sep 04 2017 02:44	53	0.2	30	mid	29.895	98.3	73.03933333	-163.423	-1.18745	31.4949	405.9729561				0.3343	53_11	0.182	0.137	1.566	19.1	5.8	0.06	1.14	5.86		9_3_17_NW_1_30m_B12_0.2	12	29.895_98.3	2.2		53_11							RNALater no
BOX_4_76		BOX_4_76	9-3-17 NW1 B10 40M	DBONCIS2017	NW-1	S	Sep 04 2017 02:44	53	0.2	40	mid	39.94	98.3	73.03933333	-163.423	-1.4905	31.73355	359.5523127				0.2657											9_3_17_NW_1_40m_B10_0.2	10	39.94_98.3	3		53_10							RNALater no
BOX_4_77		BOX_4_77	9-3-17 NW1 B8 50M	DBONCIS2017	NW-1	S	Sep 04 2017 02:44	53	0.2	50	mid	49.985	98.3	73.03933333	-163.423	-1.66505	31.9138	312.7699152				0.2852	53_7	0.217	0.126	2.156	41.7	13.8	0.14	1.09	13.94		9_3_17_NW_1_50m_B8_0.2	8	49.985_98.3	3		53_7							RNALater no
BOX_4_89		BOX_4_89	9-3-17 NW1 B6 75M	DBONCIS2017	NW-1	S	Sep 04 2017 02:44	53	0.2	75	mid	74.93	98.3	73.03933333	-163.423	-1.5099	32.06655	218.1287901				0.2133	53_5			2.415	52.1	15.4	0.15	2.4	15.55		9_3_17_NW_1_75m_B6_0.2	6	74.93_98.3	3		53_5							RNALater no
BOX_4_90		BOX_4_90	9-3-17 NW1 B4 96M	DBONCIS2017	NW-1	S	Sep 04 2017 02:44	53	0.2	96	bottom	96.457	98.3	73.03933333	-163.423	-0.8253	33.80085	273.1243455				0.1929	53_3			1.672	30	13.6	0.13	0.91	13.73		9_3_17_NW_1_96m_B4_0.2	4	96.457_98.3	3		53_3							RNALater no
BOX_10_84		BOX_10_84	8-28-17 TESTCAST B8 SURFACE	DBONCIS2017	Test	P	Aug 28 2017 10:14	0	0.2	surface	surf	2.15	39	64.40433333	-166.2225	10.1206	28.10845	301.7699109				0.6080	0_7	1.819	0.813	0.885	16.3	2.1	0.07	0.46	2.17		8_28_17_Test_Cast_Surface_B8_0.2	8	2.15_39	2.7		0_7							RNALater yes
BOX_10_72		BOX_10_72	8-28-17 TESTCAST B8 20UM SURFACE	DBONCIS2017	Test	P		0	20	surface	surf	2.15	39	64.40433333	-166.2225	10.1206	28.10845	301.7699109				0.6080	0_7	1.819	0.813	0.885	16.3	2.1	0.07	0.46	2.17		8_28_17_Test_Cast_Surface_B8_20	8	2.15_39	2.7		0_7							RNALater yes
BOX_10_85		BOX_10_85	8-28-17 TESTCAST B6 10M	DBONCIS2017	Test	P	Aug 28 2017 10:14	0	0.2	10	mid	10.33	39	64.40433333	-166.2225	5.3455	31.99835	290.5242711				1.0652	0_5	1.661	0.692	1.389	23.7	8.1	0.15	2.2	8.25		8_28_17_Test_Cast_10m_B6_0.2	6	10.33_39	3.5		0_5							RNALater yes
BOX_10_71		BOX_10_71	8-28-17 TESTCAST B6 20UM 10M	DBONCIS2017	Test	P		0	20	10	mid	10.33	39	64.40433333	-166.2225	5.3455	31.99835	290.5242711				1.0652	0_5	1.661	0.692	1.389	23.7	8.1	0.15	2.2	8.25		8_28_17_Test_Cast_10m_B6_20	6	10.33_39	3.5		0_5							RNALater yes
BOX_10_86		BOX_10_86	8-28-17 TESTCAST B4 20M	DBONCIS2017	Test	P	Aug 28 2017 10:14	0	0.2	20	mid	20.131	39	64.40433333	-166.2225	5.01075	32.1399	282.4182996				0.8173	0_3	1.447	0.669	1.504	26.3	9.2	0.16	2.99	9.36		8_28_17_Test_Cast_20m_B4_0.2	4	20.131_39	5		0_3							RNALater yes
BOX_10_70		BOX_10_70	8-28-17 TESTCAST B4 3UM 20M	DBONCIS2017	Test	P		0	3	20	mid	20.131	39	64.40433333	-166.2225	5.01075	32.1399	282.4182996				0.8173	0_3	1.447	0.669	1.504	26.3	9.2	0.16	2.99	9.36		8_28_17_Test_Cast_20m_B4_3	4	20.131_39	5		0_3							RNALater yes
BOX_10_69		BOX_10_69	8-28-17 TESTCAST B4 20UM 20M	DBONCIS2017	Test	P		0	20	20	mid	20.131	39	64.40433333	-166.2225	5.01075	32.1399	282.4182996				0.8173	0_3	1.447	0.669	1.504	26.3	9.2	0.16	2.99	9.36		8_28_17_Test_Cast_20m_B4_20	4	20.131_39	5		0_3							RNALater yes
BOX_10_87		BOX_10_87	8-28-17 TESTCAST B2 BOTTOM	DBONCIS2017	Test	P	Aug 28 2017 10:14	0	0.2	bottom	bottom	33.769	39	64.40433333	-166.2225	4.928	32.14935	281.5786728				0.8233	0_1	1.221	0.683	1.53	26.4	9.2	0.16	3.09	9.36		8_28_17_Test_Cast_Bottom_B2_0.2	2	33.769_39	4.8		0_1							RNALater yes
BOX_10_67		BOX_10_67	8-28-17 TESTCAST B2 3UM BOTTOM	DBONCIS2017	Test	P		0	3	bottom	bottom	33.769	39	64.40433333	-166.2225	4.928	32.14935	281.5786728				0.8233	0_1	1.221	0.683	1.53	26.4	9.2	0.16	3.09	9.36		8_28_17_Test_Cast_Bottom_B2_3	2	33.769_39	4.8		0_1							RNALater yes
BOX_10_68		BOX_10_68	8-28-17 TESTCAST B2 20UM BOTTOM	DBONCIS2017	Test	P		0	20	bottom	bottom	33.769	39	64.40433333	-166.2225	4.928	32.14935	281.5786728				0.8233	0_1	1.221	0.683	1.53	26.4	9.2	0.16	3.09	9.36		8_28_17_Test_Cast_Bottom_B2_20	2	33.769_39	4.8		0_1							RNALater yes
BOX_4_91		BOX_4_91	9-3-17 W10 C50 B? 5M	DBONCIS2017	W-10	S	Sep 03 2017 17:15	50	0.2	5	surf	3.039	52.4	72.63716667	-166.4495	5.4108	32.14585	346.8641226				1.0255	50_13	4.194	0.344	0.361	1.4	0	0.01	0.14	0.01		9_3_17_W_10_5m_B14_0.2	14	3.039_52.4	3		50_13							RNALater no
BOX_4_92		BOX_4_92	9-3-17 W10 C50 B? 30M	DBONCIS2017	W-10	S	Sep 03 2017 17:15	50	0.2	30	mid	30.478	52.4	72.63716667	-166.4495	5.6681	32.2824	339.1601001				0.6093	50_7	1.106	0.306	0.517	2.9	0.1	0.02	0.16	0.12		9_3_17_W_10_30m_B8_0.2	8	30.478_52.4	3		50_7							RNALater no
BOX_4_93		BOX_4_93	9-3-17 W10 C50 B? 40M	DBONCIS2017	W-10	S	Sep 03 2017 17:15	50	0.2	40	mid	40.205	52.4	72.63716667	-166.4495	2.8702	32.7137	259.6099269				0.4281	50_5	0.667	0.402	1.514	16	0.6	0.04	1.31	0.64		9_3_17_W_10_40m_B6_0.2	6	40.205_52.4	3		50_5							RNALater no
BOX_4_94		BOX_4_94	9-3-17 W10 C50 B? 50M	DBONCIS2017	W-10	S	Sep 03 2017 17:15	50	0.2	50	bottom	50.116	52.4	72.63716667	-166.4495	2.39455	32.70095	244.5547038				0.4086	50_3	0.807	0.365	1.307	13.9	1.1	0.06	1.84	1.16		9_3_17_W_10_50m_B4_0.2	4	50.116_52.4	3		50_3							RNALater no
BOX_5_8		BOX_5_8	9-3-17 W4 B13 3M	DBONCIS2017	W-4	S	Sep 03 2017 07:13	44	0.2	3	surf	3.317	40.4	72.21033333	-164.1675	4.7294	31.1727	330.8978151				0.2812		0.255	0.114	0.662	3.5	0	0.01	0.12	0.01		9_3_17_W_4_3m_B13_0.2	13	3.317_40.4	0.7		44_13							RNALater no
BOX_9_76		BOX_9_76	9-3-17 W4 B11 10M	DBONCIS2017	W-4	S	Sep 03 2017 07:13	44	0.2	10	mid	9.985	40.4	72.21033333	-164.1675	4.7272	31.1729	330.9112134				0.2931		0.278	0.118	0.659	3.4	0	0.02	0.14	0.02		9_3_17_W_4_10m_B11_0.2	11	9.985_40.4			44_11							RNALater no
BOX_5_75		BOX_5_75	9-3-17 W4 B9 20M	DBONCIS2017	W-4	S	Sep 03 2017 07:13	44	0.2	20	mid	19.971	40.4	72.21033333	-164.1675	4.79415	31.2991	329.7723579				0.3097		0.387	0.123	0.595	2.6	0	0.01	0.11	0.01		9_3_17_W_4_20m_B9_0.2	9	19.971_40.4	2		44_9							RNALater no
BOX_5_9		BOX_5_9	9-3-17 W4 B7 30M	DBONCIS2017	W-4	S	Sep 03 2017 07:13	44	0.2	30	mid	29.878	40.4	72.21033333	-164.1675	5.8577	32.0296	324.8507157				1.1454		1.581	0.469	0.502	0.2	0.1	0.03	0.08	0.13		9_3_17_W_4_30m_B7_0.2	7	29.878_40.4	2		44_7							RNALater no
BOX_5_10		BOX_5_10	9-3-17 W4 B7 32M	DBONCIS2017	W-4	S	Sep 03 2017 07:13	44	0.2	32	mid	33.135	40.4	72.21033333	-164.1675	2.623	32.36375	316.2758037				3.1055		5.78	1.318	1.036	1.2	2.3	0.47	0.46	2.77		9_3_17_W_4_32m_B5_0.2	5	33.135_40.4	2		44_5							RNALater no
BOX_5_11		BOX_5_11	9-3-17 W4 B3 38M	DBONCIS2017	W-4	S	Sep 03 2017 07:13	44	0.2	38	bottom	38.505	40.4	72.21033333	-164.1675	3.2384	32.64725	253.7414715				0.6080		1.767	0.661	1.489	17.6	3.1	0.22	4.25	3.32		9_3_17_W_4_38m_B3_0.2	3	38.505_40.4	2		44_3							RNALater no
BOX_4_20		BOX_4_20	8-21-17 BBL1 12M	AMBON2017	BBL1	S	Aug 20 2017 22:40	83	0.2	bottom	bottom	13.295	15	69.3444	-163.5094	8.95435	30.08125	259.169				1.8940	83_1	1.9		0.66	8.94			0.21	0.19			1	83_1	1.6	58.2293	83_1			83_13.295		11.04		12
BOX_4_21		BOX_4_21	8-21-17 BBL1 12M BH1	AMBON2017	BBL1	S	Aug 20 2017 22:40	83	0.2	bottom	bottom	13.295	15	69.3444	-163.5094	8.95435	30.08125	259.169				1.8940	83_1	1.9		0.66	8.94			0.21	0.19			1	83_1	1.6	58.2293	83_1			83_13.295		11.04		12
BOX_4_22		BOX_4_22	8-21-17 BBL1 12M BH2	AMBON2017	BBL1	S	Aug 20 2017 22:40	83	0.2	bottom	bottom	13.295	15	69.3444	-163.5094	8.95435	30.08125	259.169				1.8940	83_1	1.9		0.66	8.94			0.21	0.19			1	83_1	1.6	58.2293	83_1			83_13.295		11.04		12
AMBON_1_53		AMBON_1_53	8-22-17 BBL11 5M SURFACE	AMBON2017	BBL11	S	Aug 22 2017 10:29	93	0.2	surf	surf	4.813	49	70.28072	-167.81484	6.6545	32.02895	291.665				0.6450	93_11	0.92		0.3	1.78			0.24	0.4			11	93_11	3	93.5706	93_11			93_4.813		37.69		5
AMBON_1_54		AMBON_1_54	8-22-17 BBL11 30M CHLMAX	AMBON2017	BBL11	S	Aug 22 2017 10:25	93	0.2	chl max	mid	30.403	49	70.28082	-167.81518	1.55205	32.35985	298.902				0.8490	93_5	1.4		1.04	8.98			2.39	2			5	93_5	3	85.1243	93_5			93_30.403		37.69	clines at 30 m	30
AMBON_1_55		AMBON_1_55	8-22-17 BBL11 40M	AMBON2017	BBL11	S	Aug 22 2017 10:23	93	0.2		mid	40.386	49	70.28082	-167.8152	1.66705	32.50055	276.17				0.4730	93_3	0.83		1.34	11.36			5.7	3.69			3	93_3	3	79.1706	93_3			93_40.386		37.69		40
AMBON_1_56		AMBON_1_56	8-22-17 BBL11 46M BOTTOM	AMBON2017	BBL11	S	Aug 22 2017 10:22	93	0.2	bottom	bottom	45.744	49	70.28086	-167.81524	1.67635	32.50255	276.2185				0.5190	93_1	0.93		1.41	13.18			3.25	3.84			1	93_1	3	78.7225	93_1			93_45.744		37.69		46
AMBON_1_59		AMBON_1_59	8-22-17 BBL12 5M SURFACE	AMBON2017	BBL12	S	Aug 22 2017 13:26	94	0.2	surf	mid	6.018	46	70.36818	-168.28314	6.80495	31.96085	290.625				0.4880	94_9	0.73		0.26	5.99			3.24	1.32			9	94_9	2	93.9505	94_9			94_6.018		29.94		6
AMBON_1_61		AMBON_1_61	8-22-17 BBL12 20M	AMBON2017	BBL12	S	Aug 22 2017 13:23	94	0.2		mid	20.947	46	70.36867	-168.28204	6.74985	32.01205	289.768				0.7610	94_5	0.88		0.27	1.78			1.97	0.31			5	94_5	2	93.8696	94_5			94_20.947		29.94		20
AMBON_1_57		AMBON_1_57	8-22-17 BBL12 30M CHLMAX	AMBON2017	BBL12	S	Aug 22 2017 13:22	94	0.2	chl max	mid	30.232	46	70.36882	-168.28166	1.7084	32.23425	305.85				3.2900	94_3	4.08		0.93	9.75			1.38	0.5			3	94_3	2	78.8752	94_3			94_30.232		29.94		30
AMBON_1_58		AMBON_1_58	8-22-17 BBL12 44M BOTTOM	AMBON2017	BBL12	S	Aug 22 2017 13:21	94	0.2	bottom	bottom	43.713	46	70.36904	-168.28133	1.4942	32.3479	270.5655				0.8500	94_1	1.76		1.27	17.54			3.34	2.29			1	94_1	2	68.5879	94_1			94_43.713		29.94		44
BOX_4_32		BOX_4_32	8-22-17 BBL7 5M	AMBON2017	BBL7	S	Aug 21 2017 21:34	89	0.2	surf	surf	4.849	45	69.91717	-166.05588	8.44225	31.2827	282.426	151.3093347	22.04131354	5533.333333	1.2520	89_9	1.27		0.56	1.78			0.44	1.21			9	89_9		85.9676	89_9	6.86480569433431	1.03619708593725	89_4.849		21.92	surface water clogged quickly but no discoloration (EPS), water also noticed to be slippery between fingers	5
BOX_4_33		BOX_4_33	8-22-17 BBL7 10M	AMBON2017	BBL7	S	Aug 21 2017 21:33	89	0.2		mid	10.441	45	69.917	-166.05576	8.4352	31.2863	281.488				1.1820	89_7	1.2		0.43	3.82			0.23	0.72			7	89_7		86.0479	89_7			89_10.441		21.92		10
BOX_4_23		BOX_4_23	8-22-17 BBL7 20M	AMBON2017	BBL7	S	Aug 21 2017 21:31	89	0.2		mid	20.355	45	69.91712	-166.05572	7.91135	31.73035	279.887				1.9150	89_5	3.91		0.47	3.68			0.62	0.62			5	89_5		88.633	89_5			89_20.355		21.92		20
BOX_4_34		BOX_4_34	8-22-17 BBL7 20M	AMBON2017	BBL7	S	Aug 21 2017 21:31	89	0.2		mid	20.355	45	69.91712	-166.05572	7.91135	31.73035	279.887				1.9150	89_5	3.91		0.47	3.68			0.62	0.62			5	89_5		88.633	89_5			89_20.355		21.92		20
BOX_4_35		BOX_4_35	8-22-17 BBL7 30M	AMBON2017	BBL7	S	Aug 21 2017 21:30	89	0.2		mid	29.149	45	69.91719	-166.05562	5.72285	32.20395	274.829				0.2370	89_3	0.44		1	11.28			3.39	2.41			3	89_3		79.9896	89_3			89_29.149		21.92		30
BOX_4_36		BOX_4_36	8-22-17 BBL7 42M	AMBON2017	BBL7	S	Aug 21 2017 21:28	89	0.2	bottom	bottom	41.672	45	69.9171	-166.05527	5.53365	32.22385	271.3355				0.2880	89_1	0.55		1.11	14.31			2.08	1.6			1	89_1		61.6292	89_1			89_41.672		21.92	volume filtered not recorded	42
BOX_4_37		BOX_4_37	8-22-17 BBL9 5.0M	AMBON2017	BBL9	S	Aug 22 2017 03:40	91	0.2		surf	4.778	48	70.0967	-166.90844	7.4584	31.99	290.788	262.9667101	35.01175832	3138.461538	1.1890	91_14											14	91_14	4	87.509	91_14	7.51081130220712	1.13370736637089	91_4.778		45.26		5
BOX_4_38		BOX_4_38	8-22-17 BBL9 9.9M	AMBON2017	BBL9	S	Aug 22 2017 03:39	91	0.2		mid	9.417	48	70.09668	-166.90856	7.4601	31.99015	290.4125	227.0019821	33.16510228		1.1850	91_13	1.56		0.25	1.87			0.41	1.09			13	91_13	4	87.3643	91_13	6.84460370975223	1.03314772977392	91_9.417		45.26		9.9
BOX_4_24		BOX_4_24	8-22-17 BBL9 12.4 M	AMBON2017	BBL9	S	Aug 22 2017 03:38	91	0.2		mid	11.594	48	70.09672	-166.90873	7.44995	32.0012	289.9885				1.1970	91_13	1.56		0.25	1.87			0.41	1.09			12	91_12	4	86.6699	91_13			91_11.594		45.26		12.4
BOX_4_39		BOX_4_39	8-22-17 BBL9 14M	AMBON2017	BBL9	S	Aug 22 2017 03:38	91	0.2		mid	14.184	48	70.09672	-166.90872	7.2722	32.0919	290.37				1.4620	91_11											11	91_11	4	86.4913	91_11			91_14.184		45.26		14.8
BOX_4_40		BOX_4_40	8-22-17 BBL9 16.9M	AMBON2017	BBL9	S	Aug 22 2017 03:38	91	0.2		mid	16.134	48	70.09672	-166.90868	7.13455	32.15795	295.3765				1.5150	91_10											10	91_10	4	87.1968	91_10			91_16.134		45.26		16.9
BOX_4_41		BOX_4_41	8-22-17 BBL9 19M	AMBON2017	BBL9	S	Aug 22 2017 03:38	91	0.2		mid	17.808	48	70.09673	-166.9087	7.0639	32.186	301.9405	280.6957535	37.21759143		1.2640	91_8	2.04		0.29	2.88			0.56	0.51			9	91_9	4	88.1896	91_8	7.54201824231268	1.13841784789625	91_17.808		45.26		19
BOX_4_25		BOX_4_25	8-22-17 BBL9 20.6M	AMBON2017	BBL9	S	Aug 22 2017 03:37	91	0.2		mid	20.335	48	70.09678	-166.90876	6.9804	32.2253	298.2025	171.4822202	22.41847043	3354.166667	1.1290	91_8	2.04		0.29	2.88			0.56	0.51			8	91_8	4	89.6914	91_8	7.64914897898322	1.15458852512954	91_20.335		45.26		20.6
BOX_4_42		BOX_4_42	8-22-17 BBL9 22.9M	AMBON2017	BBL9	S	Aug 22 2017 03:36	91	0.2		mid	21.649	48	70.09682	-166.90866	6.81695	32.3006	305.4035	115.4838397	15.58617468	5460	0.1730	91_8	2.04		0.29	2.88			0.56	0.51			7	91_7	4	93.9457	91_8	7.40937671179751	1.11839648479962	91_21.649		45.26		22.9
BOX_4_26		BOX_4_26	8-22-17 BBL9 24.4M	AMBON2017	BBL9	S	Aug 22 2017 03:36	91	0.2		mid	23.369	48	70.09682	-166.90862	6.65175	32.33375	307.7505				0.1560	91_8	2.04		0.29	2.88			0.56	0.51			6	91_6	4	93.7703	91_8			91_23.369		45.26		24.4
BOX_4_27		BOX_4_27	8-22-17 BBL9 25.9M	AMBON2017	BBL9	S	Aug 22 2017 03:36	91	0.2		mid	25.144	48	70.09684	-166.9086	6.48165	32.35185	308.3245	85.2898411	10.40217028	6240	0.1530	91_5											5	91_5	4	93.0706	91_5	8.19923523689904	1.23762041311684	91_25.144		45.26		25.9
BOX_4_28		BOX_4_28	8-22-17 BBL9 27.9M	AMBON2017	BBL9	S	Aug 22 2017 03:36	91	0.2		mid	27.225	48	70.09684	-166.90856	6.1489	32.38545	295.484	82.8748736	9.201641711	6166.666667	0.1670	91_3	0.27		0.84	13.94			0.93	1.51			4	91_4	4	89.8922	91_3	9.00653124767161	1.35947641474289	91_27.225		45.26		27.9
BOX_4_29		BOX_4_29	8-22-17 BBL9 30.9M	AMBON2017	BBL9	S	Aug 22 2017 03:35	91	0.2		mid	30.85	48	70.09688	-166.90837	5.36025	32.4474	282.0445	141.5851135	18.33960739	6708.333333	0.1370	91_3	0.27		0.84	13.94			0.93	1.51			3	91_3	4	84.7576	91_3	7.72018236209363	1.16531054522168	91_30.85		45.26		30.9
BOX_4_30		BOX_4_30	8-22-17 BBL9 41.3M	AMBON2017	BBL9	S	Aug 22 2017 03:34	91	0.2		mid	41.081	48	70.09692	-166.90873	5.20525	32.4555	277.25	309.9294586	54.91770642	3320	0.1470	91_2	0.26		1.01	12.74			1.41	1.1			2	91_2	4	73.0726	91_2	5.64352517255035	0.851852856234015	91_41.081		45.26	low chl/high POC	41.3
BOX_4_31		BOX_4_31	8-22-17 BBL9 45.7M	AMBON2017	BBL9	S	Aug 22 2017 03:33	91	0.2		bottom	45.024	48	70.09696	-166.90906	5.2043	32.45545	277.246	96.77668839	13.27173449	9662.5	0.1520	91_1	0.3		0.98	12.5			1.45	1.36			1	91_1	4	72.4802	91_1	7.29193975835784	1.10067015220496	91_45.024		45.26	halocline experiment	45.7
BOX_9_31	28	BOX_9_31	6-11-17 28 CB1 SURFACE	ASGARD2017	CB1	S	Jun 11 2017 23:51	13	0.2	surf	surf	3.89	49	64.14506	-171.8913	5.1275	32.693	322.552				0.2484	13_6			0.566	8	4.2	0.05	0.78	4.25		170611CB1 surf	6	13_6	1.3	89.534	13_6						opportunistic CTD casts in between process stations due to being ahead of schedule	
BOX_9_30	29	BOX_9_30	6-11-17 29 CB1 DEEP	ASGARD2017	CB1	S	Jun 11 2017 23:51	13	0.2	deep	bottom	45.81	49	64.14506	-171.89138	2.307	32.8435	312.356				0.1928	13_1			1.708	27.8	17	0.19	1.99	17.19		170611CB1 deep	1	13_1	1.3	82.1755	13_1							
BOX_9_47	268	BOX_9_47	6-27-17 268 CBE1 S SURFACE	ASGARD2017	CBE1	S	Jun 28 2017 03:25	160	0.2	surf	surf	3.86	40	63.29556	-168.45084	3.669	32.0535	332.078	51.52	44.84	3620	5.1015	160_5	6.43	1.14	1.006	4.5	3.8	0.09	1.1	3.89		170627 CBE1 S surf	5	160_5	1.8	79.6913	160_5	1.14897413024086	0.173430057394846					
BOX_9_46	269	BOX_9_46	6-27-17 269 CBE1 S MID	ASGARD2017	CBE1	S	Jun 28 2017 03:25	160	0.2	mid	mid	10.2	40	63.29556	-168.45084	1.1295	32.3765	313.771				5.4041	160_4	8.89	1.25	1.308	5.5	7.5	0.12	2.22	7.62		170627 CBE1 S mid	4	160_4	1.8	75.211	160_4							
BOX_5_45	270	BOX_5_45	6-27-17 270 CBE1 S DEEP	ASGARD2017	CBE1	S	Jun 28 2017 03:25	160	0.2	deep	bottom	35.83	40	63.29556	-168.45084	0.638	32.419	306.677	473.46	68.58	8400.00000000001	6.1977	160_1	10.22	1.86	1.428	5.6	8.3	0.13	2.7	8.43		170627 CBE1 S deep	1	160_1	1.8	70.2236	160_1	6.90376202974628	1.04207728750887					
BOX_6_65	256	BOX_6_65	6-27-17 256 CBE10 S SURFACE	ASGARD2017	CBE10	S	Jun 27 2017 12:53	151	0.2	surf	surf	3.55	27	64.52526	-166.87968	8.7065	30.8905	285.944	130.92	20.06	2520.00000000001	0.4361	151_3	0.33	0.15	0.381	2.4	0	0	0.08	0		170627 CBE10 S surf	3	151_3	2	91.6213	151_3	6.52642073778664	0.985120111364021					
BOX_8_64	257	BOX_8_64	6-27-17 257 CBE10 S PYCNO	ASGARD2017	CBE10	S	Jun 27 2017 12:53	151	0.2	clines	mid	10	27	64.52526	-166.87968	2.611	31.7665	392.692				0.9923	151_2	0.74	0.65	0.754	1.9	0	0.01	0.26	0.01		170627 CBE10 S clines	2	151_2	2	79.0279	151_2						no particle filter for clines	
